drop_id,bm_AHOL,bm_COTSP,bm_CPRI,bm_CPUN,bm_CSOR,bm_CVEN,bm_EJAC,bm_GGAL,bm_HARG,bm_HRUB,bm_HSEM,bm_LDAL,bm_LHIR,bm_OCAL,bm_OELO,bm_OPIC,bm_OYT,bm_PATR,bm_PCAL,bm_PCLA,bm_PCOE,bm_PFUR,bm_PMAC,bm_RNIC,bm_RONSP,bm_RTOX,bm_RVAC,bm_SATR,bm_SAUR,bm_SCAR,bm_SCAU,bm_SCHR,bm_SENT,bm_SGIG,bm_SGUT,bm_SHOP,bm_SLAL,bm_SLUC,bm_SMAR,bm_SMIN,bm_SMYS,bm_SPAU,bm_SPIN,bm_SPUL,bm_SRAS,bm_SROS,bm_SRUB,bm_SSAG,bm_SSAX,bm_SSEM,bm_STRE,bm_SUMB,bm_TSYM,date,rig,usefulness,island,general_area,mpa_status,reserve_name,lat,long,time_in,depth,habitat,rugosity,relief,site,island_mpa
CAR_206,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,2021-08-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06837,-120.08125,12:22:00,50.3,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF
CAR_207,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-08-09T00:00:00Z,1,2,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06534,-120.08831,13:11:00,47.6,NA,NA,NA,Carrington Pt.,Carrington Pt. REF
CAR_208,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,2021-08-09T00:00:00Z,12,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.05648,-120.09866,13:25:00,49.9,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF
CAR_210,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2021-08-09T00:00:00Z,13,2,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.05564,-120.09128,14:44:00,31.2,mixed_hard,medium,1-2m,Carrington Pt.,Carrington Pt. REF
CAR_211,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,2021-08-09T00:00:00Z,12,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.04791,-120.09372,14:57:00,40.1,soft,low,0-1m,Carrington Pt.,Carrington Pt. REF
CAR_212,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2021-08-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.05172,-120.10309,15:07:00,47.2,soft,low,0-1m,Carrington Pt.,Carrington Pt. REF
CAR_213,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,2021-08-13T00:00:00Z,12,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.075,-120.05841,08:09:00,62.5,hard,low,0-1m,Carrington Pt.,Carrington Pt. REF
CAR_214,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2021-08-13T00:00:00Z,13,2,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.075,-120.06208,08:18:00,49,mixed_hard,medium,0-1m,Carrington Pt.,Carrington Pt. REF
CAR_215,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-08-13T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.07267,-120.06371,08:30:00,49.5,soft,low,0-1m,Carrington Pt.,Carrington Pt. REF
CAR_216,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-08-13T00:00:00Z,1,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.06282,-120.0552,09:19:00,39.4,hard,low,0-1m,Carrington Pt.,Carrington Pt. MPA
CAR_217,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,2021-08-13T00:00:00Z,13,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.06163,-120.05155,09:28:00,44.8,mixed_hard,low,0-1m,Carrington Pt.,Carrington Pt. MPA
CAR_218,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,2021-08-13T00:00:00Z,12,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.05801,-120.05175,09:35:00,36.2,soft,low,0-1m,Carrington Pt.,Carrington Pt. MPA
CAR_219,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,2021-08-13T00:00:00Z,12,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.05791,-120.06557,10:31:00,36.9,mixed_hard,high,1-2m,Carrington Pt.,Carrington Pt. MPA
CAR_220,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,2021-08-13T00:00:00Z,13,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.0535,-120.0598,10:39:00,34.3,soft,low,0-1m,Carrington Pt.,Carrington Pt. MPA
CAR_221,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,2021-08-13T00:00:00Z,1,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.0632,-120.06091,10:53:00,30.2,hard,low,0-1m,Carrington Pt.,Carrington Pt. MPA
CAR_222,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,2021-08-13T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06901,-120.06526,11:38:00,43.4,hard,low,1-2m,Carrington Pt.,Carrington Pt. REF
CAR_223,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,2021-08-13T00:00:00Z,13,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.07064,-120.06875,11:46:00,50.7,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF
CAR_224,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,954,2021-08-13T00:00:00Z,12,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06893,-120.07496,11:54:00,45.8,hard,high,1-2m,Carrington Pt.,Carrington Pt. REF
CAR_225,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,2021-08-13T00:00:00Z,12,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06165,-120.09077,13:01:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF
CAR_226,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2021-08-13T00:00:00Z,13,2,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.05845,-120.09225,13:07:00,48.3,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF
CAR_227,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,2021-08-13T00:00:00Z,13,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.05605,-120.09631,13:55:00,43.7,soft,low,0-1m,Carrington Pt.,Carrington Pt. REF
CAR_228,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-08-13T00:00:00Z,12,2,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.05441,-120.10172,14:02:00,49.5,soft,low,1-2m,Carrington Pt.,Carrington Pt. REF
CAR_230,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,2021-08-17T00:00:00Z,12,2,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.05108,-120.08063,08:49:00,32.6,hard,low,0-1m,Carrington Pt.,Carrington Pt. MPA
CAR_231,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-08-17T00:00:00Z,13,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.05183,-120.08466,09:01:00,32.7,hard,low,0-1m,Carrington Pt.,Carrington Pt. MPA
CAR_232,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,2021-08-17T00:00:00Z,1,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.04677,-120.08418,09:16:00,30.2,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. MPA
CAR_233,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2021-08-17T00:00:00Z,1,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.06075,-120.08334,10:21:00,44.2,soft,low,0-1m,Carrington Pt.,Carrington Pt. MPA
CAR_234,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,2021-08-17T00:00:00Z,13,2,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.05991,-120.08014,10:36:00,33.1,hard,medium,1-2m,Carrington Pt.,Carrington Pt. MPA
CAR_237,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,2021-08-17T00:00:00Z,13,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.0495,-120.08465,12:13:00,33.2,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. MPA
CAR_238,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,2021-08-17T00:00:00Z,13,2,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.04787,-120.11794,13:00:00,30.2,mixed_hard,medium,1-2m,Carrington Pt.,Carrington Pt. REF
CAR_240,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,2021-08-17T00:00:00Z,12,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.04742,-120.13972,14:15:00,30.6,hard,high,>2m,Carrington Pt.,Carrington Pt. REF
CAR_241,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,2021-08-31T00:00:00Z,13,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.05289,-120.04568,08:07:00,34.2,hard,high,>2m,Carrington Pt.,Carrington Pt. MPA
CAR_242,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,2021-08-31T00:00:00Z,12,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.05287,-120.0489,08:23:00,32,mixed_hard,medium,>2m,Carrington Pt.,Carrington Pt. MPA
CAR_243,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,2021-08-31T00:00:00Z,1,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.05407,-120.05344,08:38:00,31.8,hard,medium,1-2m,Carrington Pt.,Carrington Pt. MPA
CAR_244,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,2021-08-31T00:00:00Z,1,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.0598,-120.07583,09:32:00,31,hard,high,0-1m,Carrington Pt.,Carrington Pt. MPA
CAR_245,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,2021-08-31T00:00:00Z,12,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.05919,-120.07893,09:39:00,32.3,hard,high,1-2m,Carrington Pt.,Carrington Pt. MPA
CAR_246,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,2021-08-31T00:00:00Z,13,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.06166,-120.08133,09:48:00,40.1,hard,high,1-2m,Carrington Pt.,Carrington Pt. MPA
CAR_248,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,2021-08-31T00:00:00Z,12,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.0551,-120.09789,11:04:00,44.4,soft,low,0-1m,Carrington Pt.,Carrington Pt. REF
CAR_249,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,2021-08-31T00:00:00Z,1,2,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.05068,-120.09975,11:15:00,43.6,hard,medium,1-2m,Carrington Pt.,Carrington Pt. REF
CAR_250,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-31T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.04926,-120.12022,12:09:00,34.3,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF
CAR_251,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,2021-08-31T00:00:00Z,12,2,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.05054,-120.12821,12:18:00,30.8,hard,high,>2m,Carrington Pt.,Carrington Pt. REF
CAR_252,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,2021-08-31T00:00:00Z,13,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.05235,-120.13355,12:28:00,30.2,hard,high,>2m,Carrington Pt.,Carrington Pt. REF
CAR_254,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2021-09-09T00:00:00Z,12,2,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.05572,-120.09285,08:32:00,35.5,mixed_hard,high,1-2m,Carrington Pt.,Carrington Pt. REF
CAR_255,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06248,-120.08825,08:45:00,44.4,soft,low,>2m,Carrington Pt.,Carrington Pt. REF
CAR_256,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,2021-09-09T00:00:00Z,1,2,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.06248,-120.07133,09:35:00,32.4,hard,high,1-2m,Carrington Pt.,Carrington Pt. MPA
CAR_257,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-09-09T00:00:00Z,12,2,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.06075,-120.06934,09:44:00,33.6,mixed_soft,medium,0-1m,Carrington Pt.,Carrington Pt. MPA
CAR_258,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,2021-09-09T00:00:00Z,13,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.06338,-120.05768,09:54:00,31.3,hard,high,1-2m,Carrington Pt.,Carrington Pt. MPA
CAR_259,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,2021-09-09T00:00:00Z,13,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.0526,-120.06118,11:02:00,30.3,hard,high,>2m,Carrington Pt.,Carrington Pt. MPA
CAR_260,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2021-09-09T00:00:00Z,12,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.05288,-120.048,11:12:00,34.2,mixed_hard,medium,>2m,Carrington Pt.,Carrington Pt. MPA
CAR_262,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,1298,2021-09-09T00:00:00Z,1,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06863,-120.05759,12:19:00,49,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF
CAR_263,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,2021-09-09T00:00:00Z,12,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.07066,-120.06371,12:26:00,44.7,mixed_hard,medium,>2m,Carrington Pt.,Carrington Pt. REF
CAR_264,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-09-09T00:00:00Z,13,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06808,-120.06802,12:36:00,46.7,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. REF
CAR_265,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,2021-09-17T00:00:00Z,13,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.04946,-120.12296,11:30:00,30.3,hard,low,0-1m,Carrington Pt.,Carrington Pt. REF
CAR_266,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,2021-09-17T00:00:00Z,12,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.05333,-120.14322,11:40:00,31,hard,high,1-2m,Carrington Pt.,Carrington Pt. REF
CAR_267,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,2021-09-17T00:00:00Z,1,2,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.05002,-120.14532,11:49:00,31.2,mixed_hard,medium,1-2m,Carrington Pt.,Carrington Pt. REF
CAR_269,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,2021-09-17T00:00:00Z,12,1,Santa Rosa,Outside Carrington MPA,REF,CARRINGTON_REF,34.06977,-120.07139,13:07:00,44.9,hard,high,1-2m,Carrington Pt.,Carrington Pt. REF
CAR_271,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,684,2021-09-17T00:00:00Z,13,2,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.06502,-120.05952,08:47:00,30.3,hard,medium,>2m,Carrington Pt.,Carrington Pt. MPA
CAR_272,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,2021-09-17T00:00:00Z,12,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.06307,-120.06248,08:58:00,30.4,mixed_hard,low,0-1m,Carrington Pt.,Carrington Pt. MPA
CAR_273,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,2021-09-17T00:00:00Z,1,2,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.05888,-120.0671,09:06:00,35.1,hard,high,1-2m,Carrington Pt.,Carrington Pt. MPA
CAR_274,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,2021-09-17T00:00:00Z,1,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.05996,-120.07807,09:55:00,32.3,mixed_hard,medium,1-2m,Carrington Pt.,Carrington Pt. MPA
CAR_275,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-09-17T00:00:00Z,12,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.05927,-120.08602,10:04:00,37.5,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. MPA
CAR_276,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,2021-09-17T00:00:00Z,13,1,Santa Rosa,Carrington MPA,MPA,CARRINGTON_MPA,34.06371,-120.08548,10:16:00,42.6,mixed_soft,low,0-1m,Carrington Pt.,Carrington Pt. MPA
